Chemical.Name,DTXSID,CAS,Set,Fup,Mol_Structure,Opera_LogP,padel_CrippenLogP,padel_nBase,Opera_LogWS,padel_XLogP,Opera_LogBCF,padel_AATS1v,padel_AATS0i,padel_ETA_EtaP_F,padel_ZMIC2,padel_maxHBa,padel_minsssN,padel_AATS1i,padel_ETA_dEpsilon_B,padel_GATS1i,padel_ZMIC1,padel_SsssN,padel_nAromBond,padel_AATSC0p,padel_minHBd,padel_LipoaffinityIndex,padel_AATS3v,padel_AATS2i,padel_C2SP2,padel_AATS4v,padel_Kier2,padel_AATS6m,Opera_LogKM,padel_AATS6v,padel_minssCH2,Fup.RF.pred,AD_out
deltamethrin,DTXSID8020381,52918-63-5,ToxCast,0.0100,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,1.94483412,1.76429574,-0.490563539,-2.933594792,1.622359022,1.460063287,0.963736273,-0.89019626,-0.102320912,1.109697077,0.621800982,-0.712382893,-1.262039032,0.315062109,-0.845190979,0.999975573,-0.593899024,0.66127965,0.757211303,-1.209042569,0.685151934,0.234323843,-0.991881154,1.287805932,0.246494229,0.532261116,1.06683914,1.275882025,1.403587365,-0.549463598,0.005955129,0
demethylchlortetracycline,DTXSID1022893,127-33-3,Drug,0.5900,CN(C)C1C2CC3C(O)C4=C(C(O)=CC=C4Cl)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,-1.83639711,-1.72213285,0.757361254,0.460069445,-2.031717972,-1.223472854,0.498065821,-0.148258966,1.518697909,-0.194643909,0.864583358,0.85377225,-0.07059113,-0.446628747,-0.507164171,0.090121918,0.312845893,-0.35298473,-0.288770601,-0.687066441,-1.975555143,0.813015453,-0.545011448,0.380606611,0.487182661,0.195766855,0.069872312,-0.091257372,0.227219696,-0.956418423,0.499104379,0
desipramine,DTXSID6022896,50-47-5,Drug,0.1800,CNCCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,1.093668229,0.35168497,0.757361254,-0.260468952,0.743229481,1.03295864,-0.352601192,-0.312051938,-0.280490691,-0.150395561,-2.123938451,2.092789639,-0.3839821,-0.255103073,0.01084674,0.03058993,1.030190356,0.66127965,-0.291788384,-0.041322926,1.21326534,-0.351747315,-0.194840596,0.834206272,0.063664238,-0.136370923,-0.498658267,0.847152212,-0.361255752,1.713157436,0.162804263,0
deslanoside,DTXSID1022897,17598-65-1,Drug,0.8000,O1C(CO)C(O)C(O)C(O)C1OC1C(OC(OC2C(OC(OC3C(OC(OC4CC5CCC6C(CC(O)C7(C)C(CCC67O)C6=CC(OC6)=O)C5(CC4)C)CC3O)C)CC2O)C)CC1O)C,-1.55779869,-1.30593331,-0.490563539,-0.188029363,-0.958914948,-0.867249437,-0.793404506,0.186843621,-0.460005917,3.619396514,0.586955165,-0.712382893,-0.033650862,-1.356505456,0.421942754,5.084605595,-0.593899024,-1.36724911,-0.472027857,-1.98867832,-1.862331301,-0.716128377,-0.151640525,-1.206992199,-0.568229776,3.130526396,-0.347030843,-0.339128454,-0.426645398,-1.898393448,0.720078361,0
desmethyldiazepam,DTXSID2049000,1088-11-5,Drug,0.0300,ClC1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,0.167067768,0.487177827,-0.490563539,-0.176638534,0.238587303,0.713191519,1.200961088,-0.807985413,0.554991028,-0.181086967,0.322066464,-0.712382893,-0.756739638,0.971647413,-0.756489203,-0.099357487,-0.593899024,0.66127965,-0.19244537,0.607383695,0.061542177,0.919777742,-0.911481997,1.061006102,1.069847635,-0.433644868,0.172726968,-0.287263935,0.692914427,-0.168230953,0.037150268,0
dexamethasone,DTXSID3020384,50-02-2,Drug,0.3200,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-0.403214388,-0.457510601,-0.490563539,-0.322707428,-0.763682722,-1.06236478,-0.239282221,0.084487549,-0.529806069,-0.619109906,1.814597347,-0.712382893,-0.516008368,-0.981239705,-0.870143782,-0.111854204,-0.593899024,-1.36724911,-0.328607345,-0.985146368,-0.604251026,0.123611054,-0.634721916,-0.299792879,-0.228849327,-0.351830986,-0.495133694,-0.001234641,-0.86544774,-2.215075662,0.328550394,0
dexamethasone sodium phosphate,DTXSID3047429,2392-39-4,ToxCast,0.0956,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(O)(O)=O,-0.566512952,-0.401730643,-0.490563539,1.459620278,-1.409780585,-0.899606307,-0.121024029,0.138272248,-0.051397788,-0.359241052,1.857720319,-0.712382893,-0.412695796,-0.959959075,-0.519288688,-0.014595151,-0.593899024,-1.36724911,0.398239127,-1.118581454,-0.81681475,0.146825215,-0.472460717,-0.299792879,-0.197006415,-0.023646762,-0.272530067,-0.431360997,-0.582361599,-2.534683218,0.212075518,0
dexpropranolol,DTXSID3045304,5051-22-9,Drug,0.1600,CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,0.418511589,0.065161915,0.757361254,0.456563358,0.372249285,0.172080589,-0.591210688,-0.182840358,-0.408838166,-0.447074786,-0.21474429,-0.712382893,-0.239850591,-0.226296366,-0.149207807,-0.286389506,-0.593899024,0.492235587,-0.327208055,-0.156573716,0.438356502,-0.897335692,-0.157592025,0.380606611,-0.731126165,-0.037990406,-0.395664871,-0.087843811,-0.324251227,0.091664858,0.165898824,0
dexrazoxane,DTXSID3040647,24584-09-6,Drug,1.0000,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,-2.129189189,-2.582097719,2.005286047,0.681586235,-2.226560512,-1.295509067,-0.843991266,0.68883977,-0.145415982,0.628245033,0.20045004,1.211436137,1.395666757,-1.463427647,2.322256327,0.024733506,1.648806407,-1.36724911,-0.620654439,1.098476495,-1.19501676,-0.752087094,1.273404679,-1.433792029,-0.88136934,-0.31579269,-0.225257013,-0.089931742,-0.27942838,-0.220345297,0.868065944,0
dextroamphetamine,DTXSID8022907,51-64-9,Drug,0.7200,NC(Cc1ccccc1)C,-0.447337491,-0.650914498,0.757361254,1.482313939,0.188707613,-0.405144861,-0.869476421,-0.068636422,-1.176435977,-1.042114863,-1.435375335,-0.712382893,0.009564997,-0.436247951,-0.700562131,-1.081300055,-0.593899024,-0.35298473,-0.327115846,0.430606823,-0.25167214,-1.402396621,-0.355219051,-0.299792879,-1.499337006,-1.006380205,-0.766684365,-1.020380747,-1.299130984,1.534682486,0.59766325,0
dextropropoxyphene,DTXSID1023524,469-62-5,Drug,0.1200,CCC(=O)OC(CC1=CC=CC=C1)(C(C)CN(C)C)C1=CC=CC=C1,0.789171806,0.58482136,0.757361254,-1.797304958,1.765763131,1.184713103,-0.644599392,-0.254793129,0.208273453,0.477567869,0.508865877,1.70031775,-0.586464959,-0.420676758,0.251069076,0.562075406,0.802963895,0.66127965,-0.299106608,-1.209042569,1.469746727,-0.427327009,-0.053955,0.834206272,-0.212491978,0.661405356,-0.316973696,0.495149847,0.104915454,0.249605412,0.086517258,0
dextrose,,,Drug,0.7000,O1C(CO)C(O)C(O)C(O)C1O,-3.037537713,-2.938226535,-0.490563539,2.287028765,-1.868439924,-1.375830298,-1.397146121,0.783579968,-1.150383233,-0.481244119,-0.424304672,-0.712382893,1.439670088,-1.463427647,0.738633613,-0.361926639,-0.593899024,-1.36724911,-0.777825895,1.045585354,-2.531676245,-1.355732933,0.33157455,-1.433792029,-1.381343655,-1.057160434,-0.757810523,-1.367819721,-1.937223474,-1.675624369,0.741186975,0
diallyl phthalate,DTXSID7020392,131-17-9,ToxCast,0.9621,C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C,0.293306917,-0.356915975,-0.490563539,0.156755821,0.181693281,0.068085315,-0.039218575,-0.513887681,0.455754131,-0.05228599,0.323537061,-0.712382893,-0.753464912,0.519044737,-0.149480143,-0.376987042,-0.593899024,-0.35298473,-0.310622915,-1.209042569,-0.13301066,0.007912589,-0.349152899,-0.072993049,0.369170641,0.301765249,-0.110115929,-0.33419993,0.679930538,-0.352121594,0.4270061,0
diamorphine,,,Drug,1.0000,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC(=O)C)cc3)C=CC2OC(=O)C,-0.512178078,-0.139278785,0.757361254,0.227839863,-0.320221102,-0.066982516,0.053147789,-0.33281139,0.00184929,-0.627976063,0.317003386,2.009561479,-0.615333472,-0.387198693,0.153686272,-0.399549572,0.982004382,-0.35298473,-0.336302776,-1.209042569,0.248037115,0.368146682,-0.269753541,-0.072993049,0.391381468,-0.2809884,-0.165643267,0.50063619,0.102053396,1.415951471,0.708431806,0
diazinon,DTXSID9020407,333-41-5,ToxCast,0.0388,CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,0.590458559,0.428313284,-0.490563539,-0.383175629,0.46694276,0.662042682,-0.88703089,0.133143398,-0.543668249,-0.231081942,-1.306003237,-0.712382893,-0.011792534,-0.552253339,1.17609257,-0.468050561,-0.593899024,-0.35298473,1.317987025,-1.209042569,0.169314981,-0.521796506,0.8072373,-0.980192369,0.295718638,-0.037990406,0.040469401,0.689826394,0.297146218,0.833868424,0.033317687,0
diazoxide,DTXSID7022914,364-98-7,Drug,0.0600,CC1=NC2=CC=C(Cl)C=C2S(=O)(=O)N1,-0.750281795,-0.404395685,2.005286047,0.410111187,-0.651063734,-1.207979547,1.428872773,-0.361824338,0.182343023,-0.560366512,0.354004513,-0.712382893,-0.412541909,0.97683781,0.299547415,-0.816032246,-0.593899024,-0.35298473,0.76089657,0.626818298,-0.780084098,1.159811491,-0.204226019,-0.072993049,0.924778835,-1.1272558,-0.356153013,-1.418984841,-0.564442432,-0.549463598,0.135320803,0
diazoxon,DTXSID5037523,962-58-3,ToxCast,0.3270,CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C,-0.183343997,0.301397192,-0.490563539,0.241878678,-0.293332831,-1.723829529,-1.095310079,0.364246297,-0.393834395,-0.316309574,0.516409046,-0.712382893,0.157114164,-0.509951598,2.00302307,-0.529255767,-0.593899024,-0.35298473,0.703731031,-1.209042569,-0.137352577,-0.727981413,1.039226617,-0.980192369,-0.006258369,-0.037990406,-0.084514802,-0.45984673,0.158501176,0.070335984,0.276291804,0
dibenzofuran,DTXSID2021993,132-64-9,ToxCast,0.0000,O1C2=CC=CC=C2C2=C1C=CC=C2,0.83400216,0.271976839,-0.490563539,-0.734482967,0.458369688,1.979010275,1.358566101,-1.439898565,-0.038106404,-0.183559305,-1.427281246,-0.712382893,-1.748192132,1.217931782,-1.44921058,-0.354795016,-0.593899024,1.16841184,-0.270841817,-1.209042569,0.169776484,0.616234893,-1.726350697,0.834206272,0.614415314,-1.191784791,-0.573854633,2.602425838,-0.342027093,-0.549463598,0.00739262,0
dibutyl hexanedioate,DTXSID2021866,105-99-7,ToxCast,0.5872,CCCCOC(=O)CCCCC(=O)OCCCC,0.705762236,0.250618359,-0.490563539,0.10198582,0.097521304,0.612279286,-1.647035615,0.304597991,-1.602820313,-0.010986258,0.187670904,-0.712382893,-0.135035194,-1.463427647,1.355691032,-0.19044515,-0.593899024,-1.36724911,-0.489471766,-1.209042569,-0.131460697,-2.11085404,0.447722147,-1.433792029,-1.171211776,1.465416836,-0.360825563,0.1486612,-0.282124611,0.296132896,0.320957636,0
dicamba,DTXSID4024018,1918-00-9,Drug,0.1800,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,-0.192370364,-0.130163291,-0.490563539,0.884560259,-0.297229682,-0.8605105,1.263638383,-0.607426924,0.129218258,-0.267674543,0.095972531,-0.712382893,-0.532371676,1.444752159,-0.565326993,-0.722818515,-0.593899024,-0.35298473,0.231149317,1.535766957,-0.798850236,2.21498459,-0.405549521,-0.299792879,1.91437251,-0.880202084,-0.77599149,-0.529696152,-1.361945401,-0.549463598,0.172873092,0
dichloran,DTXSID2020426,99-30-9,ToxCast,0.0000,NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,0.04567394,-0.017602195,-0.490563539,-0.490393455,-0.488175371,-0.093358351,1.533242283,0.057436797,0.371235606,0.067822217,-0.0487525,-0.712382893,1.531107401,2.298832093,-1.580841722,-0.577900544,-0.593899024,-0.35298473,0.077219037,0.816998769,-1.080982728,1.74822968,-0.643176763,-0.072993049,0.716881444,-1.057160434,0.998937722,-0.482932167,0.088275317,-0.549463598,0.021515159,0
dichlorophen,DTXSID6021824,97-23-4,ToxCast,0.0045,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O,0.812206676,0.615719643,-0.490563539,-0.405823976,0.111549967,1.195140452,1.337858961,-0.966485152,0.297684512,0.347713711,-0.226523219,-0.712382893,-1.056789363,1.406862256,-1.577406019,0.05991292,-0.593899024,0.66127965,0.116334508,0.798533767,-0.141677675,0.820109516,-1.479159255,0.834206272,0.29861234,-0.545150642,0.739324352,-0.366436277,1.413649385,0.725007564,0.006808056,0
dichlorprop,DTXSID0020440,120-36-5,ToxCast,0.0090,CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,0.113702154,0.304343518,-0.490563539,0.31086927,-0.251636528,-0.836381649,0.855746095,-0.498052864,-0.114552247,-0.324351086,-0.00230855,-0.712382893,-0.53405552,0.880296414,-0.4217333,-0.625674124,-0.593899024,-0.35298473,0.211875887,1.671876848,-0.653722568,0.358567394,-0.507930603,-0.072993049,0.856687665,-0.695680361,0.519668269,-0.94527112,0.288937181,-0.549463598,0.025516288,0
dichlorvos,DTXSID5020449,62-73-7,ToxCast,0.0000,COP(=O)(OC)OC=C(Cl)Cl,-0.661667075,-0.62693865,-0.490563539,1.112839799,-0.736794452,-1.746241433,-0.084515225,0.259847328,-0.834121683,0.043827491,0.207532424,-0.712382893,0.247014501,-0.21799173,3.363681734,-0.580756358,-0.593899024,-1.36724911,2.759234744,-1.209042569,-1.070314642,1.170676574,2.082647902,-1.433792029,-0.055508399,-0.798591201,0.183037944,1.486250291,-0.716244683,-0.549463598,0.063220967,0
diclofenac sodium,DTXSID3037208,15307-79-6,ToxCast,0.0000,OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,0.416079182,1.075775581,-0.490563539,-0.877149658,0.398358186,-0.835217546,1.164269256,-0.746547306,0.482540754,0.257399159,0.089483524,-0.712382893,-0.625410985,1.231686335,-0.970865368,0.078521134,-0.593899024,0.66127965,0.033153568,0.02998886,0.066772611,0.679693803,-1.098486442,1.061006102,0.895220592,-0.18460475,0.66174224,-0.162534022,1.442653375,-0.445297139,0.004632045,0
diclofop-methyl,DTXSID0032605,51338-27-3,ToxCast,0.0000,COC(=O)C(C)OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,1.060079934,1.439723125,-0.490563539,-0.762245261,0.609177814,1.237613623,0.667202173,-0.672693445,0.509368149,0.568284389,0.213749394,-0.712382893,-0.846906222,0.922338635,-0.17824797,0.339881909,-0.593899024,0.66127965,0.039591394,-1.209042569,0.271701723,0.516021662,-0.43059336,1.287805932,0.940331475,0.236029387,0.033056819,0.954778936,0.361735072,-0.549463598,0.005583843,0
diclosulam,DTXSID4034528,145701-21-9,ToxCast,0.0060,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC1=C(Cl)C=CC=C1Cl,-0.052426753,0.835483146,-0.490563539,-0.310625376,-0.244232511,-0.024707058,1.207576597,0.408479432,1.35732583,0.292070515,0.861560002,-0.712382893,0.742715387,2.149089121,0.071177692,-0.065131135,-0.593899024,1.337455903,0.387178313,0.455991278,-0.095158488,1.035837722,0.668382066,0.153806781,2.03830838,0.024834755,1.174716461,0.817733226,1.326100285,-0.036854996,0.019287325,0
dicofol,DTXSID4020450,115-32-2,ToxCast,0.0000,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,1.475366116,0.993593108,-0.490563539,-1.218900613,1.173831495,2.931042996,2.290815984,-1.17277673,0.176431211,1.968730249,0.299507205,-0.712382893,-1.433756243,1.73074307,-1.362176996,1.128230246,-0.593899024,0.66127965,0.348300081,-0.852078614,0.491499522,1.863896713,-1.505662551,0.834206272,1.836977031,-0.47918466,1.085743344,3.502814087,1.292482627,-0.549463598,0.000844765,0
dicoumarol,,,Drug,0.0100,O1c2c(cccc2)C(=O)C(CC=2C(=O)c3c(OC=2O)cccc3)=C1O,0.180590899,0.403450679,-0.490563539,-0.48532683,0.527343947,-0.706504907,1.340227052,-1.034341574,1.071357219,0.743545741,0.584134242,-0.712382893,-1.086705367,1.627973196,-1.343663133,0.447452012,-0.593899024,0.66127965,-0.338209142,0.93276671,-0.406073146,1.229929808,-1.415235243,1.287805932,0.951582856,-0.075365472,0.528707556,-0.858110155,1.086310375,-1.208165646,0.01594727,0
dicrotophos,DTXSID9023914,141-66-2,ToxCast,0.8460,COP(=O)(OC)OC(C)=CC(=O)N(C)C,-1.392349523,-1.127818843,-0.490563539,2.306246804,-1.341975381,-1.51267726,-1.50789426,0.536908093,-0.149003841,-0.530157591,0.294261929,0.830424645,0.612307962,-0.954249637,3.264489162,-0.928524302,0.299328508,-1.36724911,0.980125193,-1.209042569,-0.625822982,0.193969097,2.071800709,-0.980192369,-0.751278972,-0.337068859,-0.153944238,-0.389438477,-0.424591182,-0.549463598,0.794714823,0
didecyl dimethyl ammonium chloride,DTXSID9032537,7173-51-5,ToxCast,0.0000,CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.318083946,2.09894212,0.757361254,-2.816792182,2.455895408,1.50890232,-2.139498431,0.399968036,-2.844708522,2.161983007,-3.062418326,-0.712382893,-0.02899279,-1.463427647,1.738391534,1.45847408,-0.593899024,-1.36724911,-0.473549756,-1.209042569,3.071492797,-2.2362905,0.521666712,-1.433792029,-1.772874834,2.359481839,-0.695601556,2.47533343,-1.031888445,2.375211481,0.02078471,0
dieldrin,DTXSID9020453,60-57-1,ToxCast,0.0094,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,1.513877572,0.698908062,-0.490563539,-1.84129958,-0.036140678,2.901709705,2.687600016,-1.007871018,-2.337311977,1.335033794,-1.297642612,-0.712382893,-1.597518488,-0.636078261,-0.947839884,1.115544326,-0.593899024,-1.36724911,0.491132444,-1.209042569,-0.008663204,1.845001024,-1.431021416,-0.980192369,1.590372402,-1.350472273,1.455655781,3.252027329,0.586692227,2.85569644,0.010609508,0
diethylcarbamazine,DTXSID1022928,90-89-1,Drug,1.0000,O=C(N(CC)CC)N1CCN(CC1)C,-0.986609258,-1.262448779,0.757361254,1.67249344,-1.159213079,-1.082513308,-2.051263534,0.790941622,-1.374746688,-0.495203162,0.380140151,1.40160737,1.132704089,-1.463427647,3.553067642,-0.587695059,3.368695127,-1.36724911,-0.608347374,-1.209042569,-0.137985651,-1.370352482,1.865117414,-1.433792029,-1.198597658,-0.540491758,-0.625480853,-0.774876715,-0.844097586,1.179475477,0.872529408,0
diethylene glycol,DTXSID8020462,111-46-6,ToxCast,0.9700,OCCOCCO,-1.992617213,-1.885081842,-0.490563539,2.545369979,-1.751924085,-0.851827619,-2.479254508,0.880080065,-1.951984155,-1.071349003,-0.72321553,-0.712382893,1.343368037,-1.463427647,2.324965221,-1.205045499,-0.593899024,-1.36724911,-0.798953364,1.880220566,-1.516613213,-2.649813669,1.40946779,-1.433792029,-1.533137361,-0.482255702,-0.644098097,-1.391293965,-1.812716351,-0.489967564,0.852581374,0
diethylhexyl phthalate (dehp),DTXSID5020607,117-81-7,ToxCast,0.0000,CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC,2.710977255,1.64945577,-0.490563539,-2.165153134,2.316388149,1.65347003,-1.127869101,-0.009939619,-0.760162877,0.980171197,0.573787547,-0.712382893,-0.54075087,-0.996032338,0.484636456,0.813578623,-0.593899024,-0.35298473,-0.364537223,-1.209042569,1.450349788,-1.37912802,-0.020189194,-0.526592709,-0.865516098,2.083052638,-0.33820604,1.163685763,-0.082877915,0.29971857,0.006915312,0
diethylphthalate,DTXSID7021780,84-66-2,ToxCast,0.1900,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-0.134498567,-0.444914819,-0.490563539,0.52480863,0.032054211,-0.400158951,-0.40822597,-0.255446571,0.00038153,-0.134378203,0.27710916,-0.712382893,-0.535988071,-0.098612584,0.230491119,-0.478860526,-0.593899024,-0.35298473,-0.354887563,-1.209042569,-0.503503898,-0.308466911,0.095931439,-0.526592709,0.827870376,-0.128471662,-0.238959695,-0.304081556,0.334425377,0.036982471,0.211947775,0
diethylstilbestrol (des),DTXSID3020465,56-53-1,ToxCast,0.0094,CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,1.179055669,0.937279187,-0.490563539,-0.496113339,0.999252579,0.84666999,-0.05233634,-0.604595192,0.099373801,0.452801022,-0.34008248,-0.712382893,-0.910563249,0.140145708,-1.063400879,0.147274462,-0.593899024,0.66127965,-0.240019277,1.076540206,0.46632402,-0.025709294,-0.917770571,0.834206272,0.561629771,0.003094284,-0.489190427,0.473375157,-0.348258378,1.432657411,0.01032952,0
diethyltoluamide,DTXSID2021995,134-62-3,ToxCast,0.3560,CCN(CC)C(=O)C1=CC=CC(C)=C1,-0.192982217,-0.370245955,-0.490563539,0.367458632,0.260799353,-0.869895246,-0.930809519,-0.072608832,-0.627534435,-0.935493054,0.375719478,1.342998194,-0.285707157,-0.544727262,0.680362027,-0.887636992,0.596089313,-0.35298473,-0.341909304,-1.209042569,0.089883579,-0.668654827,0.368453639,-0.526592709,-0.434561901,-0.540491758,-0.601989393,-0.81492406,-0.640549676,1.093636764,0.318194932,0
difenoconazole,DTXSID4032372,119446-68-3,ToxCast,0.0115,CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,0.785753533,1.091174663,-0.490563539,-0.83063068,0.399916926,1.261252583,0.575957127,-0.356165808,0.664665332,0.180028409,-1.257442127,-0.712382893,-0.169677216,1.001492199,0.062585501,0.274103919,-0.593899024,1.506499966,-0.11111522,-1.209042569,0.648237369,0.33408436,-0.024937406,1.061006102,0.778275247,0.248513887,0.256870562,1.098746793,0.798498612,0.460499444,0.010989901,0
difenzoquat metilsulfate,DTXSID6024048,43222-48-6,ToxCast,0.8510,CN1C(=CC(C2=CC=CC=C2)=[N+]1C)C1=CC=CC=C1,0.237925999,0.926933673,-0.490563539,-1.774411357,1.088100777,1.711216426,0.103533243,-0.587550261,0.510020487,0.80783357,-2.432293505,-0.712382893,-0.479671231,0.399665591,-0.457295005,0.523980316,-0.593899024,1.844588093,-0.286856882,-1.209042569,1.14630389,0.340184397,-0.253436433,1.514605762,0.298918834,-0.433644868,-0.377547909,0.842728524,0.137545393,-0.549463598,0.323494182,0
digitoxigenin,DTXSID80162276,143-62-4,Drug,0.0700,O1CC(=CC1=O)C1CCC2(O)C3C(CCC12C)C1(C(CC(O)CC1)CC3)C,0.031535766,0.392256547,-0.490563539,-0.605739238,0.228845176,-0.189566271,-0.533115707,-0.10187568,-1.871909682,-0.064163398,0.44265724,-0.712382893,-0.693369959,-1.276054292,-0.282084916,0.486117107,-0.593899024,-1.36724911,-0.342209838,-1.642194115,0.549910484,-0.515477975,-0.669969404,-1.206992199,-0.720121983,-0.417369854,-0.564764679,1.287797103,-0.881133802,0.3449807,0.071244953,0
digitoxin,DTXSID0022933,71-63-6,Drug,0.0660,CC1OC(CC(O)C1O)OC1C(O)CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(CCC54O)C4=CC(=O)OC4)C3)OC2C)OC1C,-0.332868899,0.22205616,-0.490563539,-1.104922323,0.123630204,-0.308173073,-0.775813218,0.104463053,-1.012413775,2.572733246,0.570373463,-0.712382893,-0.256361597,-1.34768178,0.363913174,3.466402181,-0.593899024,-1.36724911,-0.429992834,-1.955130816,0.049407622,-0.744915055,-0.220414183,-1.206992199,-0.649436304,2.020529794,-0.421240239,-0.335665038,-0.519449392,-0.369105678,0.139137225,0
digoxin,DTXSID5022934,20830-75-5,Drug,0.4500,CC1OC(CC(O)C1O)OC1C(O)CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(CCC54O)C4=CC(=O)OC4)C3)OC2C)OC1C,-0.646708648,-0.268616777,-0.490563539,-0.459464122,-0.35996898,-0.313718801,-0.76878958,0.125016907,-0.857075821,2.663196366,0.573386811,-0.712382893,-0.194211667,-1.345346101,0.345783608,3.600751402,-0.593899024,-1.36724911,-0.441043632,-1.955130816,-0.615176213,-0.702934837,-0.220111474,-1.206992199,-0.599922051,2.08439356,-0.394653318,-0.3401915,-0.486742762,-0.390068924,0.459846882,0
dihexyl phthalate,DTXSID6025068,84-75-3,ToxCast,0.0000,CCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,2.04126444,1.04293215,-0.490563539,-2.045414817,1.641453591,1.294739239,-0.994601854,-0.055403871,-0.643679797,0.578275131,0.4632847,-0.712382893,-0.539868875,-0.854594002,0.432194835,0.538626861,-0.593899024,-0.35298473,-0.360215741,-1.209042569,0.792875348,-1.473018356,-0.009645031,-0.526592709,-0.715471573,1.66638735,-0.288759891,0.538893722,-0.008633269,0.281851095,0.002790279,0
dihydroquinidine,DTXSID50862110,1435-55-8,Drug,0.2200,CCC1CN2CCC1CC2C(O)C1=C2C=C(OC)C=CC2=NC=C1,0.285561779,0.273840939,0.757361254,0.115072431,-0.025619181,-0.24189235,-0.420403662,-0.136750839,-0.509787451,-0.87300469,0.171079306,2.104234171,-0.357050667,-0.431057554,0.249939083,-0.438809469,1.03681631,0.492235587,-0.340562426,-0.460176061,0.937746688,-0.489236031,-0.129189402,-0.072993049,-0.468476826,-0.136629879,-0.321338366,0.481255696,-0.129077807,1.816476986,0.241058492,0
